"cov","out","hour","data_type","lwr","pe","upr"
"
Die Welt","Süddeutsche
Zeitung",10,"Effect of a structural 2 article point attention increase at hour 0",0.264861218721888,0.319611283611682,0.368296489226487
"
Die Welt","Süddeutsche
Zeitung",11,"Effect of a one time 2 article increase at hour 0",0.0488132130807595,0.0619063593287918,0.0722694288078236
"
Die Welt","Süddeutsche
Zeitung",11,"Effect of a structural 2 article point attention increase at hour 0",0.277739228449417,0.338079789494702,0.390495285990637
"
Die Welt","Süddeutsche
Zeitung",12,"Effect of a one time 2 article increase at hour 0",0.0429999413331028,0.0558546008162832,0.066329563412989
"
Die Welt","Süddeutsche
Zeitung",12,"Effect of a structural 2 article point attention increase at hour 0",0.28307355085857,0.348017905613465,0.403778450935369
"
Die Welt","Süddeutsche
Zeitung",13,"Effect of a one time 2 article increase at hour 0",0.0463806861089535,0.0585268915630768,0.0706517647578322
"
Die Welt","Süddeutsche
Zeitung",13,"Effect of a structural 2 article point attention increase at hour 0",0.291033195305653,0.359260309645197,0.419557941474358
"
Die Welt","Süddeutsche
Zeitung",14,"Effect of a one time 2 article increase at hour 0",0.0606442830068388,0.071833241063336,0.084186580365893
"
Die Welt","Süddeutsche
Zeitung",14,"Effect of a structural 2 article point attention increase at hour 0",0.311975141224789,0.382084690840126,0.446505959140401
"
Die Welt","Süddeutsche
Zeitung",15,"Effect of a one time 2 article increase at hour 0",0.0565500077982439,0.0697435441807561,0.0826957287157839
"
Die Welt","Süddeutsche
Zeitung",15,"Effect of a structural 2 article point attention increase at hour 0",0.325670737236203,0.399420324856558,0.46797548376697
"
Die Welt","Süddeutsche
Zeitung",16,"Effect of a one time 2 article increase at hour 0",0.063176805234477,0.07739215830881,0.0923373081970031
"
Die Welt","Süddeutsche
Zeitung",16,"Effect of a structural 2 article point attention increase at hour 0",0.343743564695536,0.421622379115781,0.495696418099001
"
Die Welt","Süddeutsche
Zeitung",17,"Effect of a one time 2 article increase at hour 0",0.0648131012918385,0.0792987064313009,0.0947010340079182
"
Die Welt","Süddeutsche
Zeitung",17,"Effect of a structural 2 article point attention increase at hour 0",0.36076745364222,0.442449427365988,0.521703070903219
"
Die Welt","Süddeutsche
Zeitung",18,"Effect of a one time 2 article increase at hour 0",0.0699958176888851,0.0858891320268214,0.10161961967552
"
Die Welt","Süddeutsche
Zeitung",18,"Effect of a structural 2 article point attention increase at hour 0",0.380496777748606,0.466832940572735,0.550862854536158
"
Die Welt","Süddeutsche
Zeitung",19,"Effect of a one time 2 article increase at hour 0",0.0746075533619941,0.0910339927287336,0.105881911095968
"
Die Welt","Süddeutsche
Zeitung",19,"Effect of a structural 2 article point attention increase at hour 0",0.402088644708146,0.492929290903224,0.580173915712174
"
Die Welt","Süddeutsche
Zeitung",20,"Effect of a one time 2 article increase at hour 0",0.0798173566811862,0.0964576750943666,0.113357738218882
"
Die Welt","Süddeutsche
Zeitung",20,"Effect of a structural 2 article point attention increase at hour 0",0.425570982409685,0.520455812158983,0.612497097150972
"
Die Welt","Süddeutsche
Zeitung",21,"Effect of a one time 2 article increase at hour 0",0.0808063924147675,0.0984607668694026,0.11513331201724
"
Die Welt","Süddeutsche
Zeitung",21,"Effect of a structural 2 article point attention increase at hour 0",0.446769458945871,0.546131950891202,0.642059934131845
"
Die Welt","Süddeutsche
Zeitung",22,"Effect of a one time 2 article increase at hour 0",0.08803127346269,0.106426963125838,0.123005524933315
"
Die Welt","Süddeutsche
Zeitung",22,"Effect of a structural 2 article point attention increase at hour 0",0.472207257121932,0.576130548743173,0.675297838183504
"
Die Welt","Süddeutsche
Zeitung",23,"Effect of a one time 2 article increase at hour 0",0.0939752829095211,0.112182999401545,0.130178279541884
"
Die Welt","Süddeutsche
Zeitung",23,"Effect of a structural 2 article point attention increase at hour 0",0.499857463168066,0.607481852652356,0.710826577640458
"
Die Welt","Süddeutsche
Zeitung",24,"Effect of a one time 2 article increase at hour 0",0.0971653786648141,0.115367152043492,0.133908463722298
"
Die Welt","Süddeutsche
Zeitung",24,"Effect of a structural 2 article point attention increase at hour 0",0.526903769271828,0.637690428852335,0.745171404767294
"
Die Welt","Süddeutsche
Zeitung",25,"Effect of a one time 2 article increase at hour 0",0.104845149124212,0.122265917909685,0.142031293692413
"
Die Welt","Süddeutsche
Zeitung",25,"Effect of a structural 2 article point attention increase at hour 0",0.557958422903804,0.67066856249963,0.782919184155534
"
Die Welt","Süddeutsche
Zeitung",26,"Effect of a one time 2 article increase at hour 0",0.100014981760143,0.117184656319013,0.138091014785143
"
Die Welt","Süddeutsche
Zeitung",26,"Effect of a structural 2 article point attention increase at hour 0",0.580198727897676,0.694345386650388,0.811848979687621
"
Die Welt","Süddeutsche
Zeitung",27,"Effect of a one time 2 article increase at hour 0",0.100020786235748,0.117236969338214,0.138606684104017
"
Die Welt","Süddeutsche
Zeitung",27,"Effect of a structural 2 article point attention increase at hour 0",0.599669701104182,0.71512106384472,0.837622430713556
"
Die Welt","Süddeutsche
Zeitung",28,"Effect of a one time 2 article increase at hour 0",0.106488045427054,0.123891950341369,0.145643151649759
"
Die Welt","Süddeutsche
Zeitung",28,"Effect of a structural 2 article point attention increase at hour 0",0.623130213829783,0.739902651915351,0.867098347313972
"
Die Welt","Süddeutsche
Zeitung",29,"Effect of a one time 2 article increase at hour 0",0.106807415273091,0.124636513114454,0.147131322874878
"
Die Welt","Süddeutsche
Zeitung",29,"Effect of a structural 2 article point attention increase at hour 0",0.643373864990697,0.761676805034871,0.893638729013481
"
Die Welt","Süddeutsche
Zeitung",30,"Effect of a one time 2 article increase at hour 0",0.10814904954714,0.126346271765463,0.149047049453393
"
Die Welt","Süddeutsche
Zeitung",30,"Effect of a structural 2 article point attention increase at hour 0",0.66199099494861,0.781952079043829,0.918189698377286
"
Die Welt","Süddeutsche
Zeitung",31,"Effect of a one time 2 article increase at hour 0",0.11081411929173,0.128992561915905,0.151664545067779
"
Die Welt","Süddeutsche
Zeitung",31,"Effect of a structural 2 article point attention increase at hour 0",0.680442957195926,0.801769613475166,0.941647888992942
"
Die Welt","Süddeutsche
Zeitung",32,"Effect of a one time 2 article increase at hour 0",0.113734607685429,0.132085633736525,0.15462957958011
"
Die Welt","Süddeutsche
Zeitung",32,"Effect of a structural 2 article point attention increase at hour 0",0.698990745031004,0.821627326839841,0.964482236513967
"
Die Welt","Süddeutsche
Zeitung",33,"Effect of a one time 2 article increase at hour 0",0.114425619951963,0.133169297393315,0.156014327606794
"
Die Welt","Süddeutsche
Zeitung",33,"Effect of a structural 2 article point attention increase at hour 0",0.715354527439262,0.839473857242667,0.985171393576923
"
Die Welt","Süddeutsche
Zeitung",34,"Effect of a one time 2 article increase at hour 0",0.11473223514414,0.13412530731686,0.156640797635196
"
Die Welt","Süddeutsche
Zeitung",34,"Effect of a structural 2 article point attention increase at hour 0",0.729521093429357,0.855518431314877,1.00329345048259
"
Die Welt","Süddeutsche
Zeitung",35,"Effect of a one time 2 article increase at hour 0",0.119209078837341,0.138530067546073,0.161021784195344
"
Die Welt","Süddeutsche
Zeitung",35,"Effect of a structural 2 article point attention increase at hour 0",0.745897126577035,0.87340161586086,1.02288484797018
"
Die Welt","Süddeutsche
Zeitung",36,"Effect of a one time 2 article increase at hour 0",0.121149311220763,0.140073324822306,0.162858896424252
"
Die Welt","Süddeutsche
Zeitung",36,"Effect of a structural 2 article point attention increase at hour 0",0.761666411842949,0.890020801702382,1.04122624604544
"
Die Welt","Süddeutsche
Zeitung",37,"Effect of a one time 2 article increase at hour 0",0.123797741091173,0.142904032549352,0.165484731943652
"
Die Welt","Süddeutsche
Zeitung",37,"Effect of a structural 2 article point attention increase at hour 0",0.777557313154578,0.906759286616467,1.05919179066108
"
Die Welt","Süddeutsche
Zeitung",38,"Effect of a one time 2 article increase at hour 0",0.125456845964563,0.145159457275189,0.167700845133091
"
Die Welt","Süddeutsche
Zeitung",38,"Effect of a structural 2 article point attention increase at hour 0",0.792555183315024,0.923015750123509,1.07641840238378
"
Die Welt","Süddeutsche
Zeitung",39,"Effect of a one time 2 article increase at hour 0",0.127218854676304,0.146927374387702,0.169745882209561
"
Die Welt","Süddeutsche
Zeitung",39,"Effect of a structural 2 article point attention increase at hour 0",0.80700277339858,0.938489285638618,1.09293671387889
"
Die Welt","Süddeutsche
Zeitung",40,"Effect of a one time 2 article increase at hour 0",0.128195463392756,0.148306453599728,0.171654339829067
"
Die Welt","Süddeutsche
Zeitung",40,"Effect of a structural 2 article point attention increase at hour 0",0.820242638703595,0.952965347988347,1.1087908677156
"
Die Welt","Süddeutsche
Zeitung",41,"Effect of a one time 2 article increase at hour 0",0.128701050116489,0.149350062600003,0.173231554094756
"
Die Welt","Süddeutsche
Zeitung",41,"Effect of a structural 2 article point attention increase at hour 0",0.831964927698695,0.966247804425278,1.12374144911875
"
Die Welt","Süddeutsche
Zeitung",42,"Effect of a one time 2 article increase at hour 0",0.13168908592305,0.152216698303596,0.17624951692079
"
Die Welt","Süddeutsche
Zeitung",42,"Effect of a structural 2 article point attention increase at hour 0",0.844770644418146,0.980242929353664,1.13925388405655
"
Die Welt","Süddeutsche
Zeitung",43,"Effect of a one time 2 article increase at hour 0",0.13165708567824,0.152043845032634,0.176535247247404
"
Die Welt","Süddeutsche
Zeitung",43,"Effect of a structural 2 article point attention increase at hour 0",0.855555760100145,0.991867276894283,1.15258326440194
"
Die Welt","Süddeutsche
Zeitung",44,"Effect of a one time 2 article increase at hour 0",0.13349213029978,0.154464407189879,0.179103335296955
"
Die Welt","Süddeutsche
Zeitung",44,"Effect of a structural 2 article point attention increase at hour 0",0.866395203806724,1.00397424138322,1.16622412297925
"
Die Welt","Süddeutsche
Zeitung",45,"Effect of a one time 2 article increase at hour 0",0.134075845449615,0.15523510030006,0.180134865979045
"
Die Welt","Süddeutsche
Zeitung",45,"Effect of a structural 2 article point attention increase at hour 0",0.876132358327562,1.01495091153084,1.17872012395066
"
Die Welt","Süddeutsche
Zeitung",46,"Effect of a one time 2 article increase at hour 0",0.135319057698217,0.156666982282687,0.181826937759858
"
Die Welt","Süddeutsche
Zeitung",46,"Effect of a structural 2 article point attention increase at hour 0",0.885507007450101,1.02553825606916,1.19081295358418
"
Die Welt","Süddeutsche
Zeitung",47,"Effect of a one time 2 article increase at hour 0",0.136056382894068,0.157661425088624,0.182977368570713
"
Die Welt","Süddeutsche
Zeitung",47,"Effect of a structural 2 article point attention increase at hour 0",0.894065000103768,1.03535008179059,1.2020259023615
"
Die Welt","Süddeutsche
Zeitung",48,"Effect of a one time 2 article increase at hour 0",0.137088019510038,0.158762324311222,0.184402713593121
"
Die Welt","Süddeutsche
Zeitung",48,"Effect of a structural 2 article point attention increase at hour 0",0.902257154356796,1.04463451151969,1.21278180558814
"
Die Welt","Süddeutsche
Zeitung",49,"Effect of a one time 2 article increase at hour 0",0.139262684646447,0.160876569972624,0.186615166779641
"
Die Welt","Süddeutsche
Zeitung",49,"Effect of a structural 2 article point attention increase at hour 0",0.911250985668406,1.05445462339269,1.22391897315465
"
Die Welt","Süddeutsche
Zeitung",50,"Effect of a one time 2 article increase at hour 0",0.141117124167022,0.162621098239488,0.18877877610978
"
Die Welt","Süddeutsche
Zeitung",50,"Effect of a structural 2 article point attention increase at hour 0",0.920565544786232,1.06430749703328,1.23528736000434
"
Die Welt","Süddeutsche
Zeitung",51,"Effect of a one time 2 article increase at hour 0",0.142473798254446,0.164118890937685,0.190359346420987
"
Die Welt","Süddeutsche
Zeitung",51,"Effect of a structural 2 article point attention increase at hour 0",0.92956879189292,1.07385247989681,1.24617389729254
"
Die Welt","Süddeutsche
Zeitung",52,"Effect of a one time 2 article increase at hour 0",0.14366165783341,0.165518587493754,0.191799410848393
